,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,Overtime_Hours,Log_avg_hours,Norm_satisfaction,Norm_evaluation,Poly_0,Poly_1,Poly_2,Poly_3,Poly_4,job_satisfaction,salary_multiplier,years_since_promotion
9904,0.74,0.98,4.0,160.0,2.0,0.0,0.0,0.0,support,low,80.0,5.081404364984463,0.7142857142857142,0.96875,0.42,0.58,0.17639999999999997,0.24359999999999998,0.3364,0.7252,,2.0
9905,0.8,0.74,5.0,229.0,3.0,1.0,0.0,0.0,technical,low,129.0,5.438079308923196,0.7802197802197802,0.59375,0.7,0.76,0.48999999999999994,0.5319999999999999,0.5776,0.592,,3.0
9906,0.82,0.85,5.0,195.0,4.0,0.0,0.0,0.0,technical,low,95.0,5.278114659230517,0.802197802197802,0.765625,0.97,0.76,0.9409,0.7372,0.5776,0.697,,4.0
9907,0.48,0.81,3.0,212.0,2.0,0.0,0.0,0.0,technical,low,152.0,5.3612921657094255,0.4285714285714285,0.703125,0.6,0.59,0.36,0.354,0.34809999999999997,0.38880000000000003,,2.0
9908,0.79,0.54,6.0,190.0,4.0,0.0,0.0,0.0,management,low,70.0,5.25227342804663,0.7692307692307692,0.28125,0.63,0.63,0.39690000000000003,0.39690000000000003,0.39690000000000003,0.42660000000000003,,4.0
9909,0.87,0.41,3.0,219.0,3.0,1.0,0.0,0.0,IT,low,159.0,5.393627546352362,0.8571428571428571,0.078125,0.65,0.82,0.42250000000000004,0.533,0.6723999999999999,0.35669999999999996,,3.0
9910,0.96,0.88,2.0,193.0,2.0,0.0,0.0,0.0,IT,low,153.0,5.267858159063328,0.9560439560439559,0.8125,0.85,0.81,0.7224999999999999,0.6885,0.6561000000000001,0.8448,,2.0
9911,0.96,0.58,5.0,197.0,4.0,1.0,0.0,0.0,IT,low,97.0,5.288267030694535,0.9560439560439559,0.3437499999999999,0.54,0.83,0.2916,0.4482,0.6889,0.5568,,4.0
9912,0.69,0.66,3.0,206.0,2.0,0.0,0.0,0.0,IT,low,146.0,5.332718793265369,0.6593406593406592,0.46875,0.23,0.74,0.0529,0.17020000000000002,0.5476,0.45539999999999997,,2.0
9913,0.42,0.58,2.0,140.0,3.0,0.0,0.0,0.0,IT,low,100.0,4.948759890378168,0.36263736263736257,0.3437499999999999,0.95,0.73,0.9025,0.6935,0.5328999999999999,0.24359999999999998,,3.0
9914,0.7,0.76,3.0,173.0,2.0,0.0,0.0,0.0,product_mng,low,113.0,5.159055299214529,0.6703296703296702,0.625,1.0,0.51,1.0,0.51,0.2601,0.5319999999999999,,2.0
9915,0.97,0.76,6.0,142.0,2.0,0.0,0.0,0.0,product_mng,low,22.0,4.962844630259907,0.9670329670329668,0.625,0.77,0.93,0.5929,0.7161000000000001,0.8649000000000001,0.7372,,2.0
9916,0.6,0.59,3.0,237.0,4.0,1.0,0.0,0.0,product_mng,low,177.0,5.472270673671475,0.5604395604395603,0.359375,0.8,0.53,0.6400000000000001,0.42400000000000004,0.28090000000000004,0.354,,4.0
9917,0.63,0.63,5.0,252.0,2.0,0.0,0.0,0.0,product_mng,low,152.0,5.53338948872752,0.5934065934065933,0.421875,0.88,0.56,0.7744,0.49280000000000007,0.31360000000000005,0.39690000000000003,,2.0
9918,0.65,0.82,4.0,196.0,2.0,0.0,0.0,0.0,IT,low,116.0,5.2832037287379885,0.6153846153846153,0.71875,0.73,0.68,0.5328999999999999,0.4964,0.4624000000000001,0.533,,2.0
9919,0.85,0.81,3.0,205.0,3.0,0.0,0.0,0.0,marketing,high,145.0,5.327876168789581,0.8351648351648351,0.703125,0.54,0.9,0.2916,0.48600000000000004,0.81,0.6885,,3.0
9920,0.54,0.83,3.0,201.0,3.0,0.0,0.0,0.0,accounting,high,141.0,5.308267697401205,0.4945054945054945,0.734375,0.92,0.58,0.8464,0.5336,0.3364,0.4482,,3.0
9921,0.23,0.74,5.0,120.0,4.0,0.0,0.0,0.0,accounting,high,20.0,4.795790545596741,0.15384615384615385,0.59375,0.14,0.88,0.019600000000000003,0.12320000000000002,0.7744,0.17020000000000002,,4.0
9922,0.95,0.73,2.0,187.0,2.0,0.0,0.0,0.0,IT,medium,147.0,5.236441962829949,0.9450549450549449,0.578125,0.65,0.79,0.42250000000000004,0.5135000000000001,0.6241000000000001,0.6935,,2.0
9923,1.0,0.51,5.0,274.0,4.0,0.0,0.0,0.0,IT,medium,174.0,5.616771097666572,0.9999999999999999,0.234375,0.17,0.89,0.028900000000000006,0.15130000000000002,0.7921,0.51,,4.0
9924,0.77,0.93,3.0,227.0,3.0,0.0,0.0,0.0,management,high,167.0,5.429345628954441,0.7472527472527472,0.890625,0.18,0.67,0.0324,0.1206,0.4489000000000001,0.7161000000000001,,3.0
9925,0.8,0.53,3.0,245.0,3.0,0.0,0.0,0.0,sales,medium,185.0,5.5053315359323625,0.7802197802197802,0.265625,0.58,0.5,0.3364,0.29,0.25,0.42400000000000004,,3.0
9926,0.88,0.56,4.0,243.0,4.0,0.0,0.0,0.0,accounting,medium,163.0,5.497168225293202,0.868131868131868,0.3125000000000001,0.63,0.67,0.39690000000000003,0.42210000000000003,0.4489000000000001,0.49280000000000007,,4.0
9927,0.73,0.68,3.0,132.0,2.0,0.0,0.0,0.0,support,medium,72.0,4.890349128221754,0.7032967032967032,0.5,0.68,0.81,0.4624000000000001,0.5508000000000001,0.6561000000000001,0.4964,,2.0
9928,0.54,0.9,3.0,206.0,3.0,0.0,0.0,0.0,technical,medium,146.0,5.332718793265369,0.4945054945054945,0.84375,0.91,0.98,0.8281000000000001,0.8918,0.9603999999999999,0.48600000000000004,,3.0
9929,0.92,0.58,5.0,205.0,2.0,1.0,0.0,0.0,management,medium,105.0,5.327876168789581,0.9120879120879121,0.3437499999999999,0.95,0.94,0.9025,0.8929999999999999,0.8835999999999999,0.5336,,2.0
9930,0.14,0.88,3.0,162.0,4.0,0.0,0.0,0.0,marketing,medium,102.0,5.093750200806762,0.05494505494505497,0.8125,0.89,0.76,0.7921,0.6764,0.5776,0.12320000000000002,,4.0
9931,0.65,0.79,5.0,266.0,3.0,0.0,0.0,0.0,marketing,medium,166.0,5.58724865840025,0.6153846153846153,0.671875,0.76,0.76,0.5776,0.5776,0.5776,0.5135000000000001,,3.0
9932,0.17,0.89,5.0,261.0,5.0,0.0,0.0,0.0,marketing,medium,161.0,5.568344503761097,0.08791208791208793,0.828125,0.96,0.72,0.9216,0.6911999999999999,0.5184,0.15130000000000002,,5.0
9933,0.18,0.67,5.0,209.0,4.0,0.0,0.0,0.0,sales,medium,109.0,5.3471075307174685,0.09890109890109888,0.484375,0.78,0.63,0.6084,0.4914,0.39690000000000003,0.1206,,4.0
9934,0.58,0.5,5.0,184.0,4.0,0.0,0.0,0.0,sales,medium,84.0,5.220355825078324,0.5384615384615383,0.21875,0.98,0.9,0.9603999999999999,0.882,0.81,0.29,,4.0
9935,0.63,0.67,4.0,229.0,3.0,0.0,0.0,0.0,sales,medium,149.0,5.438079308923196,0.5934065934065933,0.484375,0.76,0.42,0.5776,0.3192,0.17639999999999997,0.42210000000000003,,3.0
9936,0.68,0.81,3.0,180.0,2.0,1.0,0.0,0.0,sales,high,120.0,5.198497031265826,0.6483516483516484,0.703125,0.63,0.49,0.39690000000000003,0.3087,0.24009999999999998,0.5508000000000001,,2.0
9937,0.91,0.98,5.0,135.0,3.0,0.0,0.0,0.0,sales,low,35.0,4.912654885736052,0.901098901098901,0.96875,0.39,0.37,0.1521,0.1443,0.1369,0.8918,,3.0
9938,0.95,0.94,3.0,174.0,3.0,0.0,0.0,0.0,sales,medium,114.0,5.1647859739235145,0.9450549450549449,0.90625,0.91,0.67,0.8281000000000001,0.6097,0.4489000000000001,0.8929999999999999,,3.0
9939,0.89,0.76,2.0,278.0,2.0,0.0,0.0,0.0,sales,medium,238.0,5.631211781821365,0.879120879120879,0.625,0.8,0.8,0.6400000000000001,0.6400000000000001,0.6400000000000001,0.6764,,2.0
9940,0.76,0.76,3.0,197.0,2.0,0.0,0.0,0.0,sales,medium,137.0,5.288267030694535,0.7362637362637362,0.625,0.89,0.64,0.7921,0.5696,0.4096,0.5776,,2.0
9941,0.96,0.72,3.0,157.0,3.0,0.0,0.0,0.0,sales,medium,97.0,5.062595033026967,0.9560439560439559,0.5625,0.75,0.41,0.5625,0.3075,0.16809999999999997,0.6911999999999999,,3.0
9942,0.78,0.63,4.0,156.0,3.0,0.0,0.0,0.0,sales,low,76.0,5.056245805348308,0.7582417582417582,0.421875,0.94,0.85,0.8835999999999999,0.7989999999999999,0.7224999999999999,0.4914,,3.0
9943,0.98,0.9,3.0,186.0,4.0,0.0,0.0,0.0,sales,low,126.0,5.231108616854587,0.978021978021978,0.84375,0.5,0.75,0.25,0.375,0.5625,0.882,,4.0
9944,0.76,0.42,3.0,217.0,2.0,0.0,0.0,0.0,sales,low,157.0,5.384495062789089,0.7362637362637362,0.09375,0.75,0.95,0.5625,0.7124999999999999,0.9025,0.3192,,2.0
9945,0.63,0.49,5.0,192.0,2.0,0.0,0.0,0.0,sales,low,92.0,5.262690188904886,0.5934065934065933,0.203125,0.84,0.78,0.7055999999999999,0.6552,0.6084,0.3087,,2.0
9946,0.39,0.37,3.0,127.0,3.0,0.0,0.0,0.0,sales,low,67.0,4.852030263919617,0.32967032967032966,0.015625,0.55,0.81,0.30250000000000005,0.44550000000000006,0.6561000000000001,0.1443,,3.0
9947,0.91,0.67,3.0,257.0,2.0,0.0,0.0,0.0,sales,low,197.0,5.552959584921617,0.901098901098901,0.484375,0.59,0.82,0.34809999999999997,0.48379999999999995,0.6723999999999999,0.6097,,2.0
9948,0.8,0.8,4.0,229.0,4.0,0.0,0.0,0.0,sales,low,149.0,5.438079308923196,0.7802197802197802,0.6875,0.58,0.43,0.3364,0.24939999999999998,0.18489999999999998,0.6400000000000001,,4.0
9949,0.89,0.64,4.0,274.0,2.0,1.0,0.0,0.0,sales,low,194.0,5.616771097666572,0.879120879120879,0.4375,0.91,0.59,0.8281000000000001,0.5369,0.34809999999999997,0.5696,,2.0
9950,0.75,0.41,5.0,196.0,4.0,0.0,0.0,0.0,sales,low,96.0,5.2832037287379885,0.7252747252747253,0.078125,0.43,0.92,0.18489999999999998,0.3956,0.8464,0.3075,,4.0
9951,0.94,0.85,3.0,137.0,3.0,0.0,0.0,0.0,sales,low,77.0,4.927253685157205,0.934065934065934,0.765625,0.51,0.79,0.2601,0.40290000000000004,0.6241000000000001,0.7989999999999999,,3.0
9952,0.5,0.75,4.0,239.0,2.0,0.0,0.0,0.0,accounting,low,159.0,5.480638923341991,0.4505494505494505,0.609375,0.81,0.96,0.6561000000000001,0.7776000000000001,0.9216,0.375,,2.0
9953,0.75,0.95,4.0,177.0,3.0,0.0,0.0,0.0,accounting,low,97.0,5.181783550292085,0.7252747252747253,0.921875,0.72,0.39,0.5184,0.2808,0.1521,0.7124999999999999,,3.0
9954,0.84,0.78,5.0,164.0,3.0,0.0,0.0,0.0,accounting,low,64.0,5.10594547390058,0.824175824175824,0.65625,0.89,0.99,0.7921,0.8811,0.9801,0.6552,,3.0
9955,0.55,0.81,5.0,229.0,3.0,0.0,0.0,0.0,hr,low,129.0,5.438079308923196,0.5054945054945055,0.703125,0.61,0.74,0.3721,0.45139999999999997,0.5476,0.44550000000000006,,3.0
9956,0.59,0.82,3.0,149.0,3.0,0.0,0.0,0.0,hr,low,89.0,5.0106352940962555,0.5494505494505494,0.71875,0.57,0.7,0.32489999999999997,0.39899999999999997,0.48999999999999994,0.48379999999999995,,3.0
9957,0.58,0.43,3.0,224.0,6.0,0.0,0.0,0.0,hr,low,164.0,5.41610040220442,0.5384615384615383,0.109375,0.74,0.82,0.5476,0.6068,0.6723999999999999,0.24939999999999998,,6.0
9958,0.91,0.59,5.0,179.0,3.0,0.0,0.0,0.0,hr,low,79.0,5.19295685089021,0.901098901098901,0.359375,0.87,0.64,0.7569,0.5568,0.4096,0.5369,,3.0
9959,0.43,0.92,5.0,151.0,4.0,0.0,0.0,0.0,technical,low,51.0,5.0238805208462765,0.3736263736263736,0.875,0.58,0.62,0.3364,0.3596,0.3844,0.3956,,4.0
9960,0.51,0.79,5.0,222.0,2.0,0.0,0.0,0.0,technical,low,122.0,5.407171771460119,0.46153846153846145,0.671875,0.63,0.59,0.39690000000000003,0.3717,0.34809999999999997,0.40290000000000004,,2.0
9961,0.81,0.96,4.0,219.0,2.0,0.0,0.0,0.0,technical,low,139.0,5.393627546352362,0.7912087912087912,0.9375,0.89,0.85,0.7921,0.7565,0.7224999999999999,0.7776000000000001,,2.0
9962,0.72,0.39,3.0,257.0,3.0,0.0,0.0,0.0,technical,low,197.0,5.552959584921617,0.6923076923076922,0.046875,0.49,0.74,0.24009999999999998,0.3626,0.5476,0.2808,,3.0
9963,0.89,0.99,4.0,258.0,3.0,1.0,0.0,0.0,technical,medium,178.0,5.556828061699537,0.879120879120879,0.984375,0.59,0.59,0.34809999999999997,0.34809999999999997,0.34809999999999997,0.8811,,3.0
9964,0.61,0.74,5.0,185.0,2.0,1.0,0.0,0.0,technical,medium,85.0,5.225746673713202,0.5714285714285714,0.59375,0.71,0.99,0.5041,0.7029,0.9801,0.45139999999999997,,2.0
9965,0.57,0.7,3.0,248.0,2.0,0.0,0.0,0.0,technical,medium,188.0,5.517452896464707,0.5274725274725274,0.53125,0.58,0.62,0.3364,0.3596,0.3844,0.39899999999999997,,2.0
9966,0.74,0.82,5.0,154.0,2.0,0.0,0.0,0.0,technical,medium,54.0,5.043425116919247,0.7142857142857142,0.71875,0.84,0.61,0.7055999999999999,0.5124,0.3721,0.6068,,2.0
9967,0.87,0.64,3.0,187.0,2.0,0.0,0.0,0.0,technical,medium,127.0,5.236441962829949,0.8571428571428571,0.4375,0.92,0.48,0.8464,0.4416,0.2304,0.5568,,2.0
9968,0.58,0.62,3.0,182.0,3.0,0.0,0.0,0.0,technical,medium,122.0,5.209486152841421,0.5384615384615383,0.40625,0.91,0.59,0.8281000000000001,0.5369,0.34809999999999997,0.3596,,3.0
9969,0.63,0.59,3.0,189.0,3.0,0.0,0.0,0.0,technical,medium,129.0,5.247024072160486,0.5934065934065933,0.359375,0.92,0.78,0.8464,0.7176,0.6084,0.3717,,3.0
9970,0.89,0.85,4.0,195.0,4.0,0.0,0.0,0.0,support,medium,115.0,5.278114659230517,0.879120879120879,0.765625,0.95,0.65,0.9025,0.6174999999999999,0.42250000000000004,0.7565,,4.0
9971,0.49,0.74,2.0,154.0,3.0,0.0,0.0,0.0,support,medium,114.0,5.043425116919247,0.43956043956043955,0.59375,0.53,0.62,0.28090000000000004,0.3286,0.3844,0.3626,,3.0
9972,0.59,0.59,4.0,244.0,3.0,0.0,0.0,0.0,support,medium,164.0,5.501258210544727,0.5494505494505494,0.359375,0.89,0.89,0.7921,0.7921,0.7921,0.34809999999999997,,3.0
9973,0.71,0.99,3.0,228.0,2.0,0.0,0.0,0.0,support,medium,168.0,5.43372200355424,0.6813186813186812,0.984375,0.81,0.84,0.6561000000000001,0.6804,0.7055999999999999,0.7029,,2.0
9974,0.58,0.62,3.0,218.0,3.0,0.0,0.0,0.0,support,medium,158.0,5.389071729816501,0.5384615384615383,0.40625,0.78,0.67,0.6084,0.5226000000000001,0.4489000000000001,0.3596,,3.0
9975,0.84,0.61,5.0,202.0,3.0,0.0,0.0,0.0,support,high,102.0,5.313205979041787,0.824175824175824,0.390625,0.66,0.48,0.43560000000000004,0.3168,0.2304,0.5124,,3.0
9976,0.92,0.48,4.0,208.0,3.0,0.0,0.0,0.0,support,low,128.0,5.342334251964811,0.9120879120879121,0.1875,0.37,0.71,0.1369,0.2627,0.5041,0.4416,,3.0
9977,0.91,0.59,3.0,266.0,2.0,0.0,0.0,0.0,support,medium,206.0,5.58724865840025,0.901098901098901,0.359375,0.55,0.84,0.30250000000000005,0.462,0.7055999999999999,0.5369,,2.0
9978,0.92,0.78,4.0,177.0,2.0,0.0,0.0,0.0,support,medium,97.0,5.181783550292085,0.9120879120879121,0.65625,0.79,0.88,0.6241000000000001,0.6952,0.7744,0.7176,,2.0
9979,0.95,0.65,3.0,183.0,3.0,0.0,0.0,0.0,support,medium,123.0,5.214935757608986,0.9450549450549449,0.453125,0.89,0.83,0.7921,0.7387,0.6889,0.6174999999999999,,3.0
9980,0.53,0.62,4.0,201.0,3.0,0.0,0.0,0.0,support,medium,121.0,5.308267697401205,0.48351648351648346,0.40625,0.54,0.76,0.2916,0.41040000000000004,0.5776,0.3286,,3.0
9981,0.89,0.89,5.0,179.0,2.0,0.0,0.0,0.0,technical,low,79.0,5.19295685089021,0.879120879120879,0.828125,0.74,0.8,0.5476,0.592,0.6400000000000001,0.7921,,2.0
9982,0.81,0.84,3.0,198.0,2.0,0.0,0.0,0.0,technical,low,138.0,5.293304824724492,0.7912087912087912,0.75,0.7,0.47,0.48999999999999994,0.32899999999999996,0.22089999999999999,0.6804,,2.0
9983,0.78,0.67,5.0,209.0,3.0,0.0,0.0,0.0,technical,low,109.0,5.3471075307174685,0.7582417582417582,0.484375,0.37,0.85,0.1369,0.3145,0.7224999999999999,0.5226000000000001,,3.0
9984,0.66,0.48,3.0,203.0,4.0,1.0,0.0,0.0,management,low,143.0,5.318119993844216,0.6263736263736264,0.1875,0.84,0.71,0.7055999999999999,0.5963999999999999,0.5041,0.3168,,4.0
9985,0.37,0.71,6.0,266.0,5.0,0.0,0.0,0.0,IT,low,146.0,5.58724865840025,0.30769230769230765,0.546875,0.55,0.58,0.30250000000000005,0.319,0.3364,0.2627,,5.0
9986,0.55,0.84,4.0,200.0,4.0,0.0,0.0,0.0,IT,low,120.0,5.303304908059076,0.5054945054945055,0.75,0.93,0.79,0.8649000000000001,0.7347,0.6241000000000001,0.462,,4.0
9987,0.79,0.88,3.0,195.0,4.0,0.0,0.0,0.0,IT,low,135.0,5.278114659230517,0.7692307692307692,0.8125,0.97,0.55,0.9409,0.5335,0.30250000000000005,0.6952,,4.0
9988,0.89,0.83,5.0,269.0,3.0,0.0,0.0,0.0,IT,low,169.0,5.598421958998375,0.879120879120879,0.734375,0.64,0.53,0.4096,0.3392,0.28090000000000004,0.7387,,3.0
9989,0.54,0.76,5.0,226.0,2.0,0.0,0.0,0.0,IT,low,126.0,5.424950017481403,0.4945054945054945,0.625,0.62,0.64,0.3844,0.3968,0.4096,0.41040000000000004,,2.0
9990,0.74,0.8,4.0,200.0,4.0,0.0,0.0,0.0,product_mng,low,120.0,5.303304908059076,0.7142857142857142,0.6875,0.26,0.91,0.06760000000000001,0.2366,0.8281000000000001,0.592,,4.0
9991,0.7,0.47,2.0,176.0,5.0,0.0,0.0,0.0,product_mng,low,136.0,5.176149732573829,0.6703296703296702,0.171875,0.93,0.49,0.8649000000000001,0.4557,0.24009999999999998,0.32899999999999996,,5.0
9992,0.37,0.85,2.0,185.0,3.0,0.0,0.0,0.0,product_mng,low,145.0,5.225746673713202,0.30769230769230765,0.765625,0.27,0.61,0.0729,0.1647,0.3721,0.3145,,3.0
9993,0.84,0.71,3.0,179.0,2.0,0.0,0.0,0.0,product_mng,low,119.0,5.19295685089021,0.824175824175824,0.546875,0.9,0.63,0.81,0.5670000000000001,0.39690000000000003,0.5963999999999999,,2.0
9994,0.55,0.58,5.0,208.0,3.0,0.0,0.0,0.0,IT,low,108.0,5.342334251964811,0.5054945054945055,0.3437499999999999,0.16,0.7,0.0256,0.11199999999999999,0.48999999999999994,0.319,,3.0
9995,0.93,0.79,5.0,241.0,4.0,0.0,0.0,0.0,marketing,high,141.0,5.488937726156687,0.923076923076923,0.671875,0.75,0.63,0.5625,0.47250000000000003,0.39690000000000003,0.7347,,4.0
9996,0.97,0.55,4.0,166.0,3.0,1.0,0.0,0.0,accounting,high,86.0,5.117993812416755,0.9670329670329668,0.2968750000000001,0.72,0.74,0.5184,0.5327999999999999,0.5476,0.5335,,3.0
9997,0.64,0.53,3.0,216.0,3.0,0.0,0.0,0.0,accounting,high,156.0,5.37989735354046,0.6043956043956044,0.265625,0.68,0.51,0.4624000000000001,0.34680000000000005,0.2601,0.3392,,3.0
9998,0.62,0.64,4.0,185.0,2.0,0.0,0.0,0.0,IT,medium,105.0,5.225746673713202,0.5824175824175823,0.4375,0.13,0.77,0.016900000000000002,0.10010000000000001,0.5929,0.3968,,2.0
9999,0.26,0.91,5.0,183.0,6.0,0.0,0.0,0.0,IT,medium,83.0,5.214935757608986,0.18681318681318682,0.859375,0.96,0.92,0.9216,0.8832,0.8464,0.2366,,6.0
10000,0.93,0.49,4.0,255.0,2.0,0.0,0.0,0.0,management,high,175.0,5.545177444479562,0.923076923076923,0.203125,0.71,0.72,0.5041,0.5112,0.5184,0.4557,,2.0
10001,0.27,0.61,3.0,213.0,6.0,0.0,0.0,0.0,sales,low,153.0,5.365976015021851,0.19780219780219782,0.390625,0.85,0.66,0.7224999999999999,0.561,0.43560000000000004,0.1647,,6.0
10002,0.9,0.63,4.0,173.0,3.0,0.0,0.0,0.0,accounting,medium,93.0,5.159055299214529,0.8901098901098901,0.421875,0.87,0.91,0.7569,0.7917000000000001,0.8281000000000001,0.5670000000000001,,3.0
10003,0.16,0.7,6.0,246.0,4.0,0.0,0.0,0.0,support,medium,126.0,5.5093883366279774,0.07692307692307693,0.53125,0.86,0.93,0.7395999999999999,0.7998000000000001,0.8649000000000001,0.11199999999999999,,4.0
10004,0.75,0.63,3.0,148.0,4.0,0.0,0.0,0.0,technical,medium,88.0,5.003946305945459,0.7252747252747253,0.421875,0.49,0.85,0.24009999999999998,0.4165,0.7224999999999999,0.47250000000000003,,4.0
10005,0.72,0.74,2.0,238.0,3.0,0.0,0.0,0.0,management,medium,198.0,5.476463551931511,0.6923076923076922,0.59375,0.99,0.59,0.9801,0.5841,0.34809999999999997,0.5327999999999999,,3.0
10006,0.68,0.51,3.0,185.0,3.0,0.0,0.0,0.0,marketing,medium,125.0,5.225746673713202,0.6483516483516484,0.234375,0.75,0.95,0.5625,0.7124999999999999,0.9025,0.34680000000000005,,3.0
10007,0.13,0.77,4.0,201.0,5.0,0.0,0.0,0.0,marketing,medium,121.0,5.308267697401205,0.043956043956043966,0.640625,0.61,0.64,0.3721,0.3904,0.4096,0.10010000000000001,,5.0
10008,0.96,0.92,3.0,150.0,2.0,0.0,0.0,0.0,marketing,medium,90.0,5.017279836814924,0.9560439560439559,0.875,0.89,0.84,0.7921,0.7475999999999999,0.7055999999999999,0.8832,,2.0
10009,0.71,0.72,4.0,137.0,3.0,0.0,0.0,0.0,sales,medium,57.0,4.927253685157205,0.6813186813186812,0.5625,0.77,0.7,0.5929,0.5389999999999999,0.48999999999999994,0.5112,,3.0
10010,0.85,0.66,5.0,189.0,3.0,0.0,0.0,0.0,sales,medium,89.0,5.247024072160486,0.8351648351648351,0.46875,0.7,0.79,0.48999999999999994,0.5529999999999999,0.6241000000000001,0.561,,3.0
10011,0.87,0.91,3.0,229.0,3.0,1.0,0.0,0.0,sales,medium,169.0,5.438079308923196,0.8571428571428571,0.859375,0.5,0.58,0.25,0.29,0.3364,0.7917000000000001,,3.0
10012,0.86,0.93,3.0,199.0,3.0,1.0,0.0,0.0,sales,medium,139.0,5.298317366548036,0.846153846153846,0.890625,0.61,1.0,0.3721,0.61,1.0,0.7998000000000001,,3.0
10013,0.49,0.85,3.0,250.0,2.0,0.0,0.0,0.0,sales,medium,190.0,5.5254529391317835,0.43956043956043955,0.765625,0.98,0.53,0.9603999999999999,0.5194,0.28090000000000004,0.4165,,2.0
10014,0.99,0.59,5.0,263.0,3.0,0.0,0.0,0.0,sales,high,163.0,5.575949103146316,0.9890109890109889,0.359375,0.61,0.77,0.3721,0.4697,0.5929,0.5841,,3.0
10015,0.75,0.95,3.0,268.0,3.0,1.0,0.0,0.0,sales,low,208.0,5.594711379601839,0.7252747252747253,0.921875,0.85,0.56,0.7224999999999999,0.47600000000000003,0.31360000000000005,0.7124999999999999,,3.0
10016,0.61,0.64,3.0,187.0,2.0,0.0,0.0,0.0,sales,medium,127.0,5.236441962829949,0.5714285714285714,0.4375,0.42,0.85,0.17639999999999997,0.357,0.7224999999999999,0.3904,,2.0
10017,0.89,0.84,6.0,196.0,4.0,0.0,0.0,0.0,sales,medium,76.0,5.2832037287379885,0.879120879120879,0.75,0.56,0.75,0.31360000000000005,0.42000000000000004,0.5625,0.7475999999999999,,4.0
10018,0.77,0.7,4.0,232.0,3.0,0.0,0.0,0.0,sales,medium,152.0,5.4510384535657,0.7472527472527472,0.53125,0.88,0.8,0.7744,0.7040000000000001,0.6400000000000001,0.5389999999999999,,3.0
10019,0.7,0.79,3.0,226.0,4.0,0.0,0.0,0.0,sales,medium,166.0,5.424950017481403,0.6703296703296702,0.671875,0.92,0.69,0.8464,0.6348,0.4760999999999999,0.5529999999999999,,4.0
10020,0.5,0.58,4.0,96.0,3.0,0.0,0.0,0.0,sales,low,16.0,4.574710978503383,0.4505494505494505,0.3437499999999999,0.85,0.77,0.7224999999999999,0.6545,0.5929,0.29,,3.0
10021,0.61,1.0,4.0,133.0,4.0,0.0,0.0,0.0,sales,low,53.0,4.897839799950911,0.5714285714285714,1.0,0.66,0.74,0.43560000000000004,0.4884,0.5476,0.61,,4.0
10022,0.98,0.53,4.0,214.0,2.0,0.0,0.0,0.0,sales,low,134.0,5.3706380281276624,0.978021978021978,0.265625,0.82,0.93,0.6723999999999999,0.7626,0.8649000000000001,0.5194,,2.0
10023,0.61,0.77,4.0,252.0,2.0,0.0,0.0,0.0,sales,low,172.0,5.53338948872752,0.5714285714285714,0.640625,0.14,0.58,0.019600000000000003,0.08120000000000001,0.3364,0.4697,,2.0
10024,0.85,0.56,3.0,199.0,4.0,0.0,0.0,0.0,sales,low,139.0,5.298317366548036,0.8351648351648351,0.3125000000000001,0.6,0.98,0.36,0.588,0.9603999999999999,0.47600000000000003,,4.0
10025,0.42,0.85,3.0,150.0,3.0,0.0,0.0,0.0,sales,low,90.0,5.017279836814924,0.36263736263736257,0.765625,0.92,0.65,0.8464,0.5980000000000001,0.42250000000000004,0.357,,3.0
10026,0.56,0.75,4.0,141.0,3.0,0.0,0.0,0.0,sales,low,61.0,4.955827057601261,0.5164835164835165,0.609375,0.51,0.72,0.2601,0.36719999999999997,0.5184,0.42000000000000004,,3.0
10027,0.88,0.8,4.0,239.0,3.0,0.0,0.0,0.0,sales,low,159.0,5.480638923341991,0.868131868131868,0.6875,0.85,0.46,0.7224999999999999,0.391,0.2116,0.7040000000000001,,3.0
10028,0.92,0.69,3.0,139.0,2.0,0.0,0.0,0.0,accounting,low,79.0,4.941642422609304,0.9120879120879121,0.515625,0.43,0.84,0.18489999999999998,0.36119999999999997,0.7055999999999999,0.6348,,2.0
10029,0.85,0.77,3.0,146.0,4.0,0.0,0.0,0.0,accounting,low,86.0,4.990432586778736,0.8351648351648351,0.640625,0.98,0.56,0.9603999999999999,0.5488000000000001,0.31360000000000005,0.6545,,4.0
10030,0.66,0.74,4.0,179.0,3.0,0.0,0.0,0.0,accounting,low,99.0,5.19295685089021,0.6263736263736264,0.59375,0.84,0.55,0.7055999999999999,0.462,0.30250000000000005,0.4884,,3.0
10031,0.82,0.93,3.0,160.0,3.0,0.0,0.0,0.0,hr,low,100.0,5.081404364984463,0.802197802197802,0.890625,0.7,0.52,0.48999999999999994,0.364,0.27040000000000003,0.7626,,3.0
10032,0.14,0.58,6.0,205.0,3.0,0.0,0.0,0.0,hr,low,85.0,5.327876168789581,0.05494505494505497,0.3437499999999999,0.82,0.82,0.6723999999999999,0.6723999999999999,0.6723999999999999,0.08120000000000001,,3.0
10033,0.6,0.98,5.0,213.0,3.0,0.0,0.0,0.0,hr,low,113.0,5.365976015021851,0.5604395604395603,0.96875,0.94,0.67,0.8835999999999999,0.6298,0.4489000000000001,0.588,,3.0
